,0,1,2,3
7,19034,Türkiye,4,25
0,19035,Serbia,1,22
1,19035,Serbia,2,25
2,19035,Serbia,3,23
3,19035,Serbia,4,21
4,19035,France,1,25
5,19035,France,2,22
6,19035,France,3,25
7,19035,France,4,25
0,19036,Canada,1,24
1,19036,Canada,2,16
2,19036,Canada,3,23
3,19036,Netherlands,1,26
4,19036,Netherlands,2,25
5,19036,Netherlands,3,25
0,19037,Italy,1,25
1,19037,Italy,2,25
2,19037,Italy,3,25
3,19037,Korea,1,16
4,19037,Korea,2,11
5,19037,Korea,3,13
0,19038,Bulgaria,1,11
1,19038,Bulgaria,2,11
2,19038,Bulgaria,3,23
3,19038,Brazil,1,25
4,19038,Brazil,2,25
5,19038,Brazil,3,25
0,19039,Dominican Republic,1,31
1,19039,Dominican Republic,2,20
2,19039,Dominican Republic,3,16
3,19039,Poland,1,33
4,19039,Poland,2,25
5,19039,Poland,3,25
0,19040,China,1,25
1,19040,China,2,25
2,19040,China,3,25
3,19040,Germany,1,19
4,19040,Germany,2,17
5,19040,Germany,3,18
0,19041,Canada,1,25
1,19041,Canada,2,25
2,19041,Canada,3,31
3,19041,France,1,14
4,19041,France,2,18
5,19041,France,3,29
0,19042,Italy,1,25
1,19042,Italy,2,19
2,19042,Italy,3,25
3,19042,Italy,4,25
4,19042,USA,1,17
5,19042,USA,2,25
6,19042,USA,3,15
7,19042,USA,4,21
0,19043,Japan,1,25
1,19043,Japan,2,25
2,19043,Japan,3,25
3,19043,Serbia,1,22
4,19043,Serbia,2,18
5,19043,Serbia,3,15
0,19044,Dominican Republic,1,26
1,19044,Dominican Republic,2,23
2,19044,Dominican Republic,3,22
3,19044,Dominican Republic,4,26
4,19044,Dominican Republic,5,13
5,19044,Bulgaria,1,24
6,19044,Bulgaria,2,25
7,19044,Bulgaria,3,25
8,19044,Bulgaria,4,24
9,19044,Bulgaria,5,15
0,19045,Poland,1,25
1,19045,Poland,2,25
2,19045,Poland,3,25
3,19045,Thailand,1,15
4,19045,Thailand,2,23
5,19045,Thailand,3,17
0,19046,China,1,21
1,19046,China,2,17
2,19046,China,3,25
3,19046,China,4,25
4,19046,China,5,15
5,19046,Türkiye,1,25
6,19046,Türkiye,2,25
7,19046,Türkiye,3,21
8,19046,Türkiye,4,23
9,19046,Türkiye,5,13
0,19047,Netherlands,1,25
1,19047,Netherlands,2,25
2,19047,Netherlands,3,25
3,19047,Korea,1,21
4,19047,Korea,2,11
5,19047,Korea,3,17
0,19048,Serbia,1,20
1,19048,Serbia,2,25
2,19048,Serbia,3,23
3,19048,Serbia,4,22
4,19048,Italy,1,25
5,19048,Italy,2,20
6,19048,Italy,3,25
7,19048,Italy,4,25
0,19049,Japan,1,15
1,19049,Japan,2,18
2,19049,Japan,3,24
3,19049,USA,1,25
4,19049,USA,2,25
5,19049,USA,3,26
0,19050,Germany,1,25
1,19050,Germany,2,25
2,19050,Germany,3,25
3,19050,Thailand,1,17
4,19050,Thailand,2,21
5,19050,Thailand,3,20
0,19051,Türkiye,1,14
1,19051,Türkiye,2,14
2,19051,Türkiye,3,19
3,19051,Brazil,1,25
4,19051,Brazil,2,25
5,19051,Brazil,3,25
0,19052,China,1,25
1,19052,China,2,25
2,19052,China,3,25
3,19052,Poland,1,23
4,19052,Poland,2,15
5,19052,Poland,3,19
0,19053,China,1,21
1,19053,China,2,21
2,19053,China,3,22
3,19053,Japan,1,25
4,19053,Japan,2,25
5,19053,Japan,3,25
0,19054,Thailand,1,21
1,19054,Thailand,2,20
2,19054,Thailand,3,23
3,19054,Brazil,1,25
4,19054,Brazil,2,25
5,19054,Brazil,3,25
0,19055,Italy,1,25
1,19055,Italy,2,25
2,19055,Italy,3,25
3,19055,USA,1,21
4,19055,USA,2,21
5,19055,USA,3,23
0,19056,Poland,1,20
1,19056,Poland,2,25
2,19056,Poland,3,25
3,19056,Poland,4,19
4,19056,Poland,5,15
5,19056,Türkiye,1,25
6,19056,Türkiye,2,22
7,19056,Türkiye,3,20
8,19056,Türkiye,4,25
9,19056,Türkiye,5,11
0,19057,Italy,1,25
1,19057,Italy,2,25
2,19057,Italy,3,25
3,19057,Poland,1,18
4,19057,Poland,2,17
5,19057,Poland,3,12
0,19058,Brazil,1,24
1,19058,Brazil,2,25
2,19058,Brazil,3,21
3,19058,Brazil,4,25
4,19058,Brazil,5,12
5,19058,Japan,1,26
6,19058,Japan,2,20
7,19058,Japan,3,25
8,19058,Japan,4,22
9,19058,Japan,5,15
0,19059,Brazil,1,21
1,19059,Brazil,2,28
2,19059,Brazil,3,21
3,19059,Brazil,4,25
4,19059,Brazil,5,9
5,19059,Poland,1,25
6,19059,Poland,2,26
7,19059,Poland,3,25
8,19059,Poland,4,19
9,19059,Poland,5,15
0,19060,Japan,1,17
1,19060,Japan,2,17
2,19060,Japan,3,25
3,19060,Japan,4,20
4,19060,Italy,1,25
5,19060,Italy,2,25
6,19060,Italy,3,21
7,19060,Italy,4,25
0,21553,France,1,17
1,21553,France,2,25
2,21553,France,3,13
3,21553,France,4,14
4,21553,Türkiye,1,25
5,21553,Türkiye,2,23
6,21553,Türkiye,3,25
7,21553,Türkiye,4,25
0,21554,Thailand,1,22
1,21554,Thailand,2,24
2,21554,Thailand,3,22
3,21554,Poland,1,25
4,21554,Poland,2,26
5,21554,Poland,3,25
0,21555,China,1,25
1,21555,China,2,27
2,21555,China,3,25
3,21555,Belgium,1,18
4,21555,Belgium,2,25
5,21555,Belgium,3,13
0,21556,Netherlands,1,17
1,21556,Netherlands,2,15
2,21556,Netherlands,3,16
3,21556,Japan,1,25
4,21556,Japan,2,25
5,21556,Japan,3,25
0,21557,USA,1,13
1,21557,USA,2,13
2,21557,USA,3,28
3,21557,Italy,1,25
4,21557,Italy,2,25
5,21557,Italy,3,30
0,21558,Dominican Republic,1,26
1,21558,Dominican Republic,2,19
2,21558,Dominican Republic,3,25
3,21558,Dominican Republic,4,25
4,21558,Dominican Republic,5,18
5,21558,Serbia,1,28
6,21558,Serbia,2,25
7,21558,Serbia,3,15
8,21558,Serbia,4,20
9,21558,Serbia,5,16
0,21559,Czechia,1,21
1,21559,Czechia,2,20
2,21559,Czechia,3,17
3,21559,Brazil,1,25
4,21559,Brazil,2,25
5,21559,Brazil,3,25
0,21560,Bulgaria,1,18
1,21560,Bulgaria,2,12
2,21560,Bulgaria,3,25
3,21560,Bulgaria,4,25
4,21560,Bulgaria,5,4
5,21560,Canada,1,25
6,21560,Canada,2,25
7,21560,Canada,3,23
8,21560,Canada,4,19
9,21560,Canada,5,15
0,21561,Korea,1,17
1,21561,Korea,2,15
2,21561,Korea,3,21
3,21561,Germany,1,25
4,21561,Germany,2,25
5,21561,Germany,3,25
0,21562,Belgium,1,25
1,21562,Belgium,2,25
2,21562,Belgium,3,24
3,21562,Belgium,4,25
4,21562,Thailand,1,22
5,21562,Thailand,2,23
6,21562,Thailand,3,26
7,21562,Thailand,4,22
0,21563,China,1,22
1,21563,China,2,25
2,21563,China,3,19
3,21563,China,4,21
4,21563,Poland,1,25
5,21563,Poland,2,20
6,21563,Poland,3,25
7,21563,Poland,4,25
0,21564,Bulgaria,1,25
1,21564,Bulgaria,2,30
2,21564,Bulgaria,3,25
3,21564,Bulgaria,4,31
4,21564,Dominican Republic,1,21
5,21564,Dominican Republic,2,32
6,21564,Dominican Republic,3,19
7,21564,Dominican Republic,4,29
0,21565,Germany,1,25
1,21565,Germany,2,10
2,21565,Germany,3,25
3,21565,Germany,4,13
4,21565,Germany,5,9
5,21565,Italy,1,22
6,21565,Italy,2,25
7,21565,Italy,3,20
8,21565,Italy,4,25
9,21565,Italy,5,15
0,21566,Canada,1,18
1,21566,Canada,2,25
2,21566,Canada,3,15
3,21566,Canada,4,23
4,21566,Netherlands,1,25
5,21566,Netherlands,2,22
6,21566,Netherlands,3,25
7,21566,Netherlands,4,25
0,21567,USA,1,18
1,21567,USA,2,17
2,21567,USA,3,19
3,21567,Brazil,1,25
4,21567,Brazil,2,25
5,21567,Brazil,3,25
0,21568,France,1,25
1,21568,France,2,13
2,21568,France,3,25
3,21568,France,4,25
4,21568,Belgium,1,22
5,21568,Belgium,2,25
6,21568,Belgium,3,13
7,21568,Belgium,4,19
0,21569,Türkiye,1,25
1,21569,Türkiye,2,25
2,21569,Türkiye,3,25
3,21569,Thailand,1,23
4,21569,Thailand,2,14
5,21569,Thailand,3,22
0,21570,Dominican Republic,1,22
1,21570,Dominican Republic,2,25
2,21570,Dominican Republic,3,28
3,21570,Dominican Republic,4,22
4,21570,Dominican Republic,5,15
5,21570,Netherlands,1,25
6,21570,Netherlands,2,19
7,21570,Netherlands,3,26
8,21570,Netherlands,4,25
9,21570,Netherlands,5,13
0,21571,Korea,1,13
1,21571,Korea,2,13
2,21571,Korea,3,17
3,21571,Italy,1,25
4,21571,Italy,2,25
5,21571,Italy,3,25
0,21572,Serbia,1,19
1,21572,Serbia,2,21
2,21572,Serbia,3,13
3,21572,Japan,1,25
4,21572,Japan,2,25
5,21572,Japan,3,25
0,21573,Czechia,1,23
1,21573,Czechia,2,20
2,21573,Czechia,3,25
3,21573,Czechia,4,25
4,21573,Czechia,5,27
5,21573,USA,1,25
6,21573,USA,2,25
7,21573,USA,3,17
8,21573,USA,4,20
9,21573,USA,5,25
0,21574,Türkiye,1,25
1,21574,Türkiye,2,18
2,21574,Türkiye,3,25
3,21574,Türkiye,4,22
4,21574,Türkiye,5,15
5,21574,Poland,1,21
6,21574,Poland,2,25
7,21574,Poland,3,23
8,21574,Poland,4,25
9,21574,Poland,5,7
0,21575,China,1,25
1,21575,China,2,25
2,21575,China,3,25
3,21575,France,1,17
4,21575,France,2,18
5,21575,France,3,11
0,21576,Germany,1,23
1,21576,Germany,2,25
2,21576,Germany,3,25
3,21576,Germany,4,20
4,21576,Germany,5,8
5,21576,Brazil,1,25
6,21576,Brazil,2,21
7,21576,Brazil,3,23
8,21576,Brazil,4,25
9,21576,Brazil,5,15
0,21577,Korea,1,25
1,21577,Korea,2,17
2,21577,Korea,3,25
3,21577,Korea,4,9
4,21577,Korea,5,9
5,21577,Czechia,1,17
6,21577,Czechia,2,25
7,21577,Czechia,3,21
8,21577,Czechia,4,25
9,21577,Czechia,5,15
0,21578,Canada,1,24
1,21578,Canada,2,20
2,21578,Canada,3,19
3,21578,Japan,1,26
4,21578,Japan,2,25
5,21578,Japan,3,25
0,21579,Bulgaria,1,12
1,21579,Bulgaria,2,25
2,21579,Bulgaria,3,25
3,21579,Bulgaria,4,10
4,21579,Bulgaria,5,17
5,21579,Serbia,1,25
6,21579,Serbia,2,19
7,21579,Serbia,3,16
8,21579,Serbia,4,25
9,21579,Serbia,5,15
0,21580,Belgium,1,11
1,21580,Belgium,2,15
2,21580,Belgium,3,25
3,21580,Poland,1,25
4,21580,Poland,2,25
5,21580,Poland,3,27
0,21581,France,1,14
1,21581,France,2,25
2,21581,France,3,23
3,21581,France,4,13
4,21581,Thailand,1,25
5,21581,Thailand,2,19
6,21581,Thailand,3,25
7,21581,Thailand,4,25
0,21582,China,1,25
1,21582,China,2,20
2,21582,China,3,31
3,21582,China,4,26
4,21582,China,5,12
5,21582,Türkiye,1,19
6,21582,Türkiye,2,25
7,21582,Türkiye,3,29
8,21582,Türkiye,4,28
9,21582,Türkiye,5,15
0,21583,Brazil,1,22
1,21583,Brazil,2,18
2,21583,Brazil,3,27
3,21583,Italy,1,25
4,21583,Italy,2,25
5,21583,Italy,3,29
0,21584,Dominican Republic,1,19
1,21584,Dominican Republic,2,21
2,21584,Dominican Republic,3,9
3,21584,Japan,1,25
4,21584,Japan,2,25
5,21584,Japan,3,25
0,21585,Czechia,1,22
1,21585,Czechia,2,18
2,21585,Czechia,3,25
3,21585,Czechia,4,23
4,21585,Germany,1,25
5,21585,Germany,2,25
6,21585,Germany,3,22
7,21585,Germany,4,25
0,21586,Bulgaria,1,21
1,21586,Bulgaria,2,16
2,21586,Bulgaria,3,23
3,21586,Netherlands,1,25
4,21586,Netherlands,2,25
5,21586,Netherlands,3,25
0,21587,Korea,1,13
1,21587,Korea,2,26
2,21587,Korea,3,17
3,21587,USA,1,25
4,21587,USA,2,28
5,21587,USA,3,25
0,21588,Canada,1,20
1,21588,Canada,2,18
2,21588,Canada,3,25
3,21588,Canada,4,25
4,21588,Canada,5,15
5,21588,Serbia,1,25
6,21588,Serbia,2,25
7,21588,Serbia,3,20
8,21588,Serbia,4,18
9,21588,Serbia,5,12
0,21589,Bulgaria,1,17
1,21589,Bulgaria,2,25
2,21589,Bulgaria,3,15
3,21589,Bulgaria,4,15
4,21589,Italy,1,25
5,21589,Italy,2,23
6,21589,Italy,3,25
7,21589,Italy,4,25
0,21590,Thailand,1,25
1,21590,Thailand,2,25
2,21590,Thailand,3,20
3,21590,Thailand,4,15
4,21590,Thailand,5,11
5,21590,Japan,1,18
6,21590,Japan,2,23
7,21590,Japan,3,25
8,21590,Japan,4,25
9,21590,Japan,5,15
0,21591,Korea,1,27
1,21591,Korea,2,25
2,21591,Korea,3,15
3,21591,Korea,4,20
4,21591,Korea,5,15
5,21591,Canada,1,25
6,21591,Canada,2,18
7,21591,Canada,3,25
8,21591,Canada,4,25
9,21591,Canada,5,13
0,21592,France,1,23
1,21592,France,2,25
2,21592,France,3,27
3,21592,France,4,28
4,21592,France,5,11
5,21592,Germany,1,25
6,21592,Germany,2,17
7,21592,Germany,3,25
8,21592,Germany,4,30
9,21592,Germany,5,15
0,21593,Czechia,1,27
1,21593,Czechia,2,25
2,21593,Czechia,3,15
3,21593,Czechia,4,22
4,21593,China,1,29
5,21593,China,2,23
6,21593,China,3,25
7,21593,China,4,25
0,21594,Belgium,1,22
1,21594,Belgium,2,26
2,21594,Belgium,3,16
3,21594,Belgium,4,15
4,21594,Brazil,1,25
5,21594,Brazil,2,24
6,21594,Brazil,3,25
7,21594,Brazil,4,25
0,21595,Netherlands,1,25
1,21595,Netherlands,2,23
2,21595,Netherlands,3,25
3,21595,Netherlands,4,12
4,21595,Netherlands,5,10
5,21595,Poland,1,17
6,21595,Poland,2,25
7,21595,Poland,3,17
8,21595,Poland,4,25
9,21595,Poland,5,15
0,21596,Dominican Republic,1,25
1,21596,Dominican Republic,2,19
2,21596,Dominican Republic,3,26
3,21596,Türkiye,1,27
4,21596,Türkiye,2,25
5,21596,Türkiye,3,28
0,21597,Serbia,1,22
1,21597,Serbia,2,20
2,21597,Serbia,3,25
3,21597,Serbia,4,25
4,21597,Serbia,5,11
5,21597,USA,1,25
6,21597,USA,2,25
7,21597,USA,3,22
8,21597,USA,4,22
9,21597,USA,5,15
0,21598,Thailand,1,19
1,21598,Thailand,2,20
2,21598,Thailand,3,18
3,21598,Italy,1,25
4,21598,Italy,2,25
5,21598,Italy,3,25
0,21599,Bulgaria,1,21
1,21599,Bulgaria,2,25
2,21599,Bulgaria,3,15
3,21599,Bulgaria,4,26
4,21599,Bulgaria,5,14
5,21599,China,1,25
6,21599,China,2,22
7,21599,China,3,25
8,21599,China,4,24
9,21599,China,5,16
0,21600,Belgium,1,14
1,21600,Belgium,2,18
2,21600,Belgium,3,25
3,21600,Dominican Republic,1,25
4,21600,Dominican Republic,2,25
5,21600,Dominican Republic,3,27
0,21601,USA,1,25
1,21601,USA,2,20
2,21601,USA,3,17
3,21601,USA,4,18
4,21601,Poland,1,20
5,21601,Poland,2,25
6,21601,Poland,3,25
7,21601,Poland,4,25
0,21602,Canada,1,16
1,21602,Canada,2,18
2,21602,Canada,3,24
3,21602,Türkiye,1,25
4,21602,Türkiye,2,25
5,21602,Türkiye,3,26
0,21603,Germany,1,25
1,21603,Germany,2,23
2,21603,Germany,3,25
3,21603,Germany,4,25
4,21603,Serbia,1,20
5,21603,Serbia,2,25
6,21603,Serbia,3,17
7,21603,Serbia,4,23
0,21604,Bulgaria,1,19
1,21604,Bulgaria,2,22
2,21604,Bulgaria,3,11
3,21604,Czechia,1,25
4,21604,Czechia,2,25
5,21604,Czechia,3,25
0,21605,Japan,1,23
1,21605,Japan,2,25
2,21605,Japan,3,15
3,21605,Japan,4,25
4,21605,Japan,5,17
5,21605,Italy,1,25
6,21605,Italy,2,16
7,21605,Italy,3,25
8,21605,Italy,4,20
9,21605,Italy,5,19
0,21606,Korea,1,16
1,21606,Korea,2,25
2,21606,Korea,3,29
3,21606,Korea,4,12
4,21606,Belgium,1,25
5,21606,Belgium,2,20
6,21606,Belgium,3,31
7,21606,Belgium,4,25
0,21607,France,1,25
1,21607,France,2,25
2,21607,France,3,25
3,21607,Netherlands,1,21
4,21607,Netherlands,2,19
5,21607,Netherlands,3,20
0,21608,Canada,1,20
1,21608,Canada,2,23
2,21608,Canada,3,23
3,21608,Brazil,1,25
4,21608,Brazil,2,25
5,21608,Brazil,3,25
0,21609,Germany,1,16
1,21609,Germany,2,16
2,21609,Germany,3,20
3,21609,Poland,1,25
4,21609,Poland,2,25
5,21609,Poland,3,25
0,21610,Czechia,1,25
1,21610,Czechia,2,25
2,21610,Czechia,3,32
3,21610,Thailand,1,18
4,21610,Thailand,2,16
5,21610,Thailand,3,30
0,21611,Japan,1,15
1,21611,Japan,2,12
2,21611,Japan,3,25
3,21611,Japan,4,22
4,21611,China,1,25
5,21611,China,2,25
6,21611,China,3,18
7,21611,China,4,25
0,21612,Dominican Republic,1,23
1,21612,Dominican Republic,2,18
2,21612,Dominican Republic,3,20
3,21612,Brazil,1,25
4,21612,Brazil,2,25
5,21612,Brazil,3,25
0,21613,Netherlands,1,18
1,21613,Netherlands,2,22
2,21613,Netherlands,3,19
3,21613,USA,1,25
4,21613,USA,2,25
5,21613,USA,3,25
0,21614,Korea,1,11
1,21614,Korea,2,13
2,21614,Korea,3,17
3,21614,Türkiye,1,25
4,21614,Türkiye,2,25
5,21614,Türkiye,3,25
0,21615,France,1,21
1,21615,France,2,25
2,21615,France,3,16
3,21615,France,4,25
4,21615,France,5,15
5,21615,Serbia,1,25
6,21615,Serbia,2,16
7,21615,Serbia,3,25
8,21615,Serbia,4,15
9,21615,Serbia,5,13
0,21616,Bulgaria,1,26
1,21616,Bulgaria,2,25
2,21616,Bulgaria,3,21
3,21616,Bulgaria,4,22
4,21616,Bulgaria,5,15
5,21616,Thailand,1,24
6,21616,Thailand,2,13
7,21616,Thailand,3,25
8,21616,Thailand,4,25
9,21616,Thailand,5,9
0,21617,Czechia,1,22
1,21617,Czechia,2,17
2,21617,Czechia,3,20
3,21617,Japan,1,25
4,21617,Japan,2,25
5,21617,Japan,3,25
0,21618,Belgium,1,22
1,21618,Belgium,2,25
2,21618,Belgium,3,21
3,21618,Belgium,4,25
4,21618,Belgium,5,18
5,21618,Canada,1,25
6,21618,Canada,2,13
7,21618,Canada,3,25
8,21618,Canada,4,22
9,21618,Canada,5,16
0,21619,Germany,1,23
1,21619,Germany,2,25
2,21619,Germany,3,21
3,21619,Germany,4,25
4,21619,Germany,5,10
5,21619,Netherlands,1,25
6,21619,Netherlands,2,19
7,21619,Netherlands,3,25
8,21619,Netherlands,4,23
9,21619,Netherlands,5,15
0,21620,China,1,21
1,21620,China,2,30
2,21620,China,3,11
3,21620,Italy,1,25
4,21620,Italy,2,32
5,21620,Italy,3,25
0,21621,Korea,1,25
1,21621,Korea,2,17
2,21621,Korea,3,25
3,21621,Korea,4,20
4,21621,Korea,5,14
5,21621,Dominican Republic,1,19
6,21621,Dominican Republic,2,25
7,21621,Dominican Republic,3,19
8,21621,Dominican Republic,4,25
9,21621,Dominican Republic,5,16
0,21622,France,1,22
1,21622,France,2,24
2,21622,France,3,25
3,21622,France,4,25
4,21622,France,5,13
5,21622,USA,1,25
6,21622,USA,2,26
7,21622,USA,3,20
8,21622,USA,4,21
9,21622,USA,5,15
0,21623,Türkiye,1,18
1,21623,Türkiye,2,25
2,21623,Türkiye,3,23
3,21623,Türkiye,4,15
4,21623,Brazil,1,25
5,21623,Brazil,2,23
6,21623,Brazil,3,25
7,21623,Brazil,4,25
0,21624,Serbia,1,25
1,21624,Serbia,2,22
2,21624,Serbia,3,22
3,21624,Serbia,4,23
4,21624,Poland,1,22
5,21624,Poland,2,25
6,21624,Poland,3,25
7,21624,Poland,4,25
0,21625,Czechia,1,25
1,21625,Czechia,2,22
2,21625,Czechia,3,26
3,21625,Czechia,4,18
4,21625,Serbia,1,22
5,21625,Serbia,2,25
6,21625,Serbia,3,28
7,21625,Serbia,4,25
0,21626,Italy,1,25
1,21626,Italy,2,25
2,21626,Italy,3,25
3,21626,Belgium,1,19
4,21626,Belgium,2,15
5,21626,Belgium,3,18
0,21627,Germany,1,24
1,21627,Germany,2,25
2,21627,Germany,3,23
3,21627,Germany,4,25
4,21627,Germany,5,15
5,21627,Canada,1,26
6,21627,Canada,2,20
7,21627,Canada,3,25
8,21627,Canada,4,23
9,21627,Canada,5,13
0,21628,Netherlands,1,19
1,21628,Netherlands,2,16
2,21628,Netherlands,3,21
3,21628,Türkiye,1,25
4,21628,Türkiye,2,25
5,21628,Türkiye,3,25
0,21629,Dominican Republic,1,22
1,21629,Dominican Republic,2,25
2,21629,Dominican Republic,3,25
3,21629,Dominican Republic,4,22
4,21629,Dominican Republic,5,13
5,21629,China,1,25
6,21629,China,2,17
7,21629,China,3,22
8,21629,China,4,25
9,21629,China,5,15
0,21630,Thailand,1,26
1,21630,Thailand,2,25
2,21630,Thailand,3,25
3,21630,Thailand,4,15
4,21630,USA,1,28
5,21630,USA,2,21
6,21630,USA,3,27
7,21630,USA,4,25
0,21631,Bulgaria,1,21
1,21631,Bulgaria,2,29
2,21631,Bulgaria,3,10
3,21631,Bulgaria,4,19
4,21631,Brazil,1,25
5,21631,Brazil,2,27
6,21631,Brazil,3,25
7,21631,Brazil,4,25
0,21632,Korea,1,25
1,21632,Korea,2,19
2,21632,Korea,3,14
3,21632,Korea,4,26
4,21632,Poland,1,18
5,21632,Poland,2,25
6,21632,Poland,3,25
7,21632,Poland,4,28
0,21633,France,1,23
1,21633,France,2,16
2,21633,France,3,19
3,21633,Japan,1,25
4,21633,Japan,2,25
5,21633,Japan,3,25
0,21634,Italy,1,25
1,21634,Italy,2,26
2,21634,Italy,3,25
3,21634,Serbia,1,17
4,21634,Serbia,2,24
5,21634,Serbia,3,20
0,21635,Belgium,1,24
1,21635,Belgium,2,22
2,21635,Belgium,3,25
3,21635,Belgium,4,22
4,21635,Netherlands,1,26
5,21635,Netherlands,2,25
6,21635,Netherlands,3,22
7,21635,Netherlands,4,25
0,21636,Thailand,1,24
1,21636,Thailand,2,19
2,21636,Thailand,3,11
3,21636,Germany,1,26
4,21636,Germany,2,25
5,21636,Germany,3,25
0,21637,Dominican Republic,1,25
1,21637,Dominican Republic,2,19
2,21637,Dominican Republic,3,16
3,21637,Dominican Republic,4,20
4,21637,USA,1,23
5,21637,USA,2,25
6,21637,USA,3,25
7,21637,USA,4,25
0,21638,France,1,25
1,21638,France,2,21
2,21638,France,3,25
3,21638,France,4,21
4,21638,France,5,11
5,21638,Brazil,1,23
6,21638,Brazil,2,25
7,21638,Brazil,3,17
8,21638,Brazil,4,25
9,21638,Brazil,5,15
0,21639,Korea,1,21
1,21639,Korea,2,25
2,21639,Korea,3,22
3,21639,Japan,1,25
4,21639,Japan,2,27
5,21639,Japan,3,25
0,21640,Belgium,1,24
1,21640,Belgium,2,19
2,21640,Belgium,3,16
3,21640,Serbia,1,26
4,21640,Serbia,2,25
5,21640,Serbia,3,25
0,21641,Czechia,1,25
1,21641,Czechia,2,25
2,21641,Czechia,3,4
3,21641,Czechia,4,25
4,21641,Türkiye,1,22
5,21641,Türkiye,2,21
6,21641,Türkiye,3,25
7,21641,Türkiye,4,20
0,21642,Thailand,1,21
1,21642,Thailand,2,18
2,21642,Thailand,3,23
3,21642,Dominican Republic,1,25
4,21642,Dominican Republic,2,25
5,21642,Dominican Republic,3,25
0,21643,Canada,1,22
1,21643,Canada,2,15
2,21643,Canada,3,25
3,21643,Canada,4,23
4,21643,China,1,25
5,21643,China,2,25
6,21643,China,3,22
7,21643,China,4,25
0,21644,Bulgaria,1,22
1,21644,Bulgaria,2,25
2,21644,Bulgaria,3,17
3,21644,Bulgaria,4,22
4,21644,France,1,25
5,21644,France,2,21
6,21644,France,3,25
7,21644,France,4,25
0,21645,Poland,1,22
1,21645,Poland,2,21
2,21645,Poland,3,25
3,21645,Poland,4,22
4,21645,Brazil,1,25
5,21645,Brazil,2,25
6,21645,Brazil,3,21
7,21645,Brazil,4,25
0,21646,Czechia,1,23
1,21646,Czechia,2,25
2,21646,Czechia,3,25
3,21646,Czechia,4,19
4,21646,Czechia,5,10
5,21646,Netherlands,1,25
6,21646,Netherlands,2,23
7,21646,Netherlands,3,14
8,21646,Netherlands,4,25
9,21646,Netherlands,5,15
0,21647,Türkiye,1,19
1,21647,Türkiye,2,25
2,21647,Türkiye,3,25
3,21647,Türkiye,4,20
4,21647,Türkiye,5,11
5,21647,Italy,1,25
6,21647,Italy,2,21
7,21647,Italy,3,21
8,21647,Italy,4,25
9,21647,Italy,5,15
0,21648,Germany,1,25
1,21648,Germany,2,26
2,21648,Germany,3,21
3,21648,Germany,4,17
4,21648,Germany,5,16
5,21648,China,1,22
6,21648,China,2,24
7,21648,China,3,25
8,21648,China,4,25
9,21648,China,5,18
0,21649,Canada,1,24
1,21649,Canada,2,25
2,21649,Canada,3,25
3,21649,Canada,4,21
4,21649,Canada,5,17
5,21649,USA,1,26
6,21649,USA,2,23
7,21649,USA,3,20
8,21649,USA,4,25
9,21649,USA,5,19
0,21650,Korea,1,22
1,21650,Korea,2,20
2,21650,Korea,3,25
3,21650,Korea,4,25
4,21650,Korea,5,13
5,21650,Bulgaria,1,25
6,21650,Bulgaria,2,25
7,21650,Bulgaria,3,21
8,21650,Bulgaria,4,23
9,21650,Bulgaria,5,15
0,21651,Japan,1,25
1,21651,Japan,2,23
2,21651,Japan,3,25
3,21651,Japan,4,25
4,21651,Poland,1,21
5,21651,Poland,2,25
6,21651,Poland,3,23
7,21651,Poland,4,22
0,21652,Czechia,1,25
1,21652,Czechia,2,23
2,21652,Czechia,3,17
3,21652,Czechia,4,21
4,21652,Belgium,1,19
5,21652,Belgium,2,25
6,21652,Belgium,3,25
7,21652,Belgium,4,25
0,21653,Korea,1,17
1,21653,Korea,2,19
2,21653,Korea,3,21
3,21653,France,1,25
4,21653,France,2,25
5,21653,France,3,25
0,21654,Netherlands,1,23
1,21654,Netherlands,2,26
2,21654,Netherlands,3,18
3,21654,Italy,1,25
4,21654,Italy,2,28
5,21654,Italy,3,25
0,21655,Germany,1,25
1,21655,Germany,2,25
2,21655,Germany,3,21
3,21655,Germany,4,25
4,21655,Dominican Republic,1,20
5,21655,Dominican Republic,2,13
6,21655,Dominican Republic,3,25
7,21655,Dominican Republic,4,21
0,21656,Serbia,1,25
1,21656,Serbia,2,25
2,21656,Serbia,3,25
3,21656,Türkiye,1,18
4,21656,Türkiye,2,20
5,21656,Türkiye,3,18
0,21657,Thailand,1,25
1,21657,Thailand,2,23
2,21657,Thailand,3,28
3,21657,Thailand,4,25
4,21657,Thailand,5,13
5,21657,Canada,1,17
6,21657,Canada,2,25
7,21657,Canada,3,30
8,21657,Canada,4,23
9,21657,Canada,5,15
0,21658,China,1,18
1,21658,China,2,19
2,21658,China,3,25
3,21658,China,4,25
4,21658,China,5,18
5,21658,USA,1,25
6,21658,USA,2,25
7,21658,USA,3,21
8,21658,USA,4,16
9,21658,USA,5,16
0,21659,Bulgaria,1,13
1,21659,Bulgaria,2,19
2,21659,Bulgaria,3,17
3,21659,Poland,1,25
4,21659,Poland,2,25
5,21659,Poland,3,25
0,21660,Japan,1,17
1,21660,Japan,2,18
2,21660,Japan,3,20
3,21660,Brazil,1,25
4,21660,Brazil,2,25
5,21660,Brazil,3,25
0,21661,Italy,1,25
1,21661,Italy,2,25
